usuario,pelicula1,pelicula2,pelicula3,pelicula4,pelicula5,pelicula6,pelicula7,pelicula8,pelicula9,pelicula10
User604,6,10,1,10,2,10,2,4,6,3
User605,3,5,6,2,5,7,3,6,7,2
User606,2,8,7,6,3,10,6,1,2,6
User607,1,10,8,1,5,5,4,6,2,8
User608,9,10,3,3,2,7,6,3,10,4
User609,10,8,9,8,5,10,2,7,6,10
User610,1,10,5,9,2,6,5,9,2,7
User611,10,9,5,10,4,6,8,7,9,3
User612,7,8,3,8,3,5,6,2,3,2
User613,9,8,8,10,2,2,4,6,5,1
User614,6,10,3,3,4,10,7,3,2,6
User615,6,7,5,8,4,2,5,6,8,3
User616,8,9,4,4,2,6,5,5,4,10
User617,3,2,5,7,1,1,8,3,9,2
User618,5,1,2,8,8,7,9,2,8,4
User619,5,8,6,9,2,3,2,7,7,6
User620,5,6,8,7,2,10,4,9,7,1
User621,4,6,7,1,3,4,6,5,5,9
User622,1,10,7,4,4,3,5,1,8,6
User623,3,7,4,5,5,6,4,8,9,2
User624,6,8,10,2,6,1,10,4,3,1
User625,9,7,1,8,3,1,2,2,4,9
User626,8,8,1,2,5,4,4,4,3,9
User627,9,7,4,3,3,1,9,8,7,1
User628,2,5,2,4,9,4,1,3,10,4
User629,3,4,3,4,4,2,4,2,1,8
User630,5,10,1,6,5,8,2,4,4,4
User631,4,8,8,6,4,6,2,3,10,6
User632,1,6,2,7,7,8,5,5,8,1
User633,4,6,10,6,4,1,9,4,3,4
User634,6,10,10,2,3,9,4,4,6,7
User635,3,1,3,1,3,8,5,9,7,9
User636,9,1,8,5,9,2,2,6,6,2
User637,6,10,7,4,2,6,3,2,3,5
User638,7,10,5,7,9,4,3,8,6,6
User639,5,7,6,10,6,9,9,4,8,5
User640,5,3,1,6,9,2,1,8,4,2
User641,3,9,2,7,10,8,2,1,6,3
User642,8,5,7,3,8,9,3,5,1,10
User643,6,4,2,6,1,6,10,9,10,6
User644,5,5,6,4,5,8,7,2,5,5
User645,9,8,2,3,3,3,10,3,7,1
User646,1,4,3,9,7,2,1,2,7,4
User647,2,4,7,1,2,4,9,5,5,6
User648,8,2,4,3,3,7,2,2,5,7
User649,4,3,10,10,5,3,1,4,1,7
User650,8,8,4,3,6,5,2,10,2,4
User651,3,10,9,9,4,10,8,3,4,10
User652,3,2,6,10,3,1,9,6,5,6
User653,6,1,6,6,5,3,10,5,8,5
User654,5,7,8,7,5,6,5,5,2,8
User655,3,4,7,10,9,3,5,6,10,8
User656,6,6,5,6,4,8,2,5,10,9
User657,3,1,1,1,5,8,5,4,10,2
User658,1,8,2,4,5,2,4,6,5,2
User659,9,8,2,7,3,5,6,2,7,5
User660,3,5,7,1,9,7,9,10,10,1
User661,10,8,7,4,8,10,1,3,10,6
User662,8,1,3,1,6,1,5,2,6,1
User663,6,6,5,6,2,6,6,9,5,9
User664,1,1,9,2,9,7,4,3,10,6
User665,6,8,9,9,1,8,10,4,8,5
User666,5,8,9,9,10,2,2,5,4,5
User667,6,7,5,4,9,10,10,8,2,7
User668,6,4,10,3,2,9,2,3,6,7
User669,4,8,1,7,3,7,2,6,3,5
User670,2,5,2,3,4,3,9,5,3,2
User671,8,3,8,9,7,4,1,7,2,10
User672,5,7,8,1,4,6,4,4,10,2
User673,3,4,2,10,6,2,4,8,2,6
User674,4,3,8,1,4,7,1,5,5,10
User675,1,1,7,7,8,10,9,9,5,2
User676,8,10,10,7,10,1,10,6,10,1
User677,1,1,7,3,2,10,4,6,6,5
User678,10,10,3,10,1,1,3,10,9,2
User679,3,6,7,6,2,4,7,1,2,1
User680,9,5,7,5,7,4,4,8,8,6
User681,2,1,3,4,9,1,7,6,6,5
User682,10,10,4,4,9,2,2,7,6,4
User683,2,3,5,6,3,3,3,8,10,6
User684,1,3,8,3,9,7,7,5,3,7
User685,5,6,8,6,6,9,1,9,1,6
User686,4,1,1,4,1,3,10,10,6,9
User687,4,10,3,10,8,10,6,4,6,1
User688,2,9,3,5,3,3,4,6,4,4
User689,8,3,6,9,10,9,1,1,10,6
User690,3,4,8,6,7,6,4,9,6,9
User691,7,1,8,4,7,9,4,9,3,5
User692,5,10,1,1,1,9,6,7,5,2
User693,4,10,7,9,9,2,6,10,9,3
User694,1,9,6,1,6,4,1,10,8,1
User695,9,8,6,9,4,2,6,6,7,10
User696,1,5,3,8,1,8,8,9,7,9
User697,9,1,7,2,2,9,10,10,8,9
User698,7,2,10,4,8,6,8,1,1,6
User699,7,9,4,6,1,2,5,8,10,8
User700,6,1,2,7,7,3,2,2,9,2
User701,3,3,5,8,1,6,10,5,9,8
User702,1,2,7,6,7,2,4,4,2,2
User703,1,5,1,5,6,8,1,4,4,1
User704,3,8,2,5,4,2,3,5,9,7
User705,9,2,4,2,2,8,8,2,10,4
User706,1,10,7,1,8,8,7,2,5,8
User707,4,3,5,6,9,8,4,2,6,9
User708,8,8,1,9,10,5,3,2,4,2
User709,1,1,6,5,6,1,3,1,8,1
User710,2,9,1,2,7,2,8,10,2,2
User711,3,7,2,6,2,3,5,1,9,9
User712,6,8,7,8,1,4,4,7,5,3
User713,1,9,8,7,7,3,2,10,3,10
User714,2,4,9,3,2,5,4,7,2,3
User715,4,4,2,2,6,6,10,8,9,8
User716,6,2,6,8,5,8,1,3,2,3
User717,5,5,1,3,3,1,7,10,5,9
User718,6,7,6,7,4,4,9,3,2,3
User719,10,5,6,5,10,5,9,9,10,8
User720,6,4,3,7,6,10,2,6,4,6
User721,1,8,7,3,8,1,1,3,7,2
User722,4,8,2,1,3,5,10,4,9,9
User723,7,9,5,1,3,2,4,1,5,5
User724,5,2,2,2,3,5,1,5,7,1
User725,10,9,8,2,1,4,1,4,1,9
User726,3,4,5,4,6,3,4,6,4,6
User727,2,6,1,7,1,3,1,8,4,9
User728,4,7,4,6,6,6,9,8,9,10
User729,8,9,5,3,6,10,5,7,3,6
User730,9,7,7,5,7,10,5,5,1,6
User731,5,1,4,1,1,10,5,6,4,5
User732,10,3,2,4,4,9,8,4,2,1
User733,10,5,3,9,1,10,9,1,7,3
User734,1,3,2,5,4,3,10,6,9,5
User735,10,2,7,4,7,8,10,3,2,9
User736,5,3,6,5,4,9,2,7,8,10
User737,2,8,8,9,10,2,3,2,10,8
User738,8,4,6,10,10,10,4,8,6,1
User739,3,10,6,2,10,1,8,8,5,2
User740,1,8,6,8,1,6,7,6,5,10
User741,4,1,7,2,1,9,2,2,4,4
User742,7,10,9,7,4,4,7,10,10,4
User743,7,8,9,2,3,6,10,3,8,4
User744,7,9,6,1,6,4,1,10,5,2
User745,9,9,8,7,10,6,1,8,4,2
User746,5,9,3,5,10,2,2,3,4,4
User747,7,9,8,5,9,8,3,2,10,10
User748,6,6,10,9,1,2,10,7,4,8
User749,7,10,7,7,3,6,8,9,5,10
User750,7,8,3,7,8,6,1,1,5,5
User751,5,9,9,8,10,10,3,5,10,3
User752,3,3,4,1,6,4,3,5,10,2
User753,9,7,5,2,1,5,3,3,1,9
User754,1,2,4,3,2,3,1,10,9,1
User755,3,4,6,4,8,3,6,3,1,1
User756,3,9,7,3,6,1,10,6,7,3
User757,7,4,8,6,5,7,6,6,7,9
User758,2,10,1,4,4,6,9,3,3,7
User759,2,2,10,5,7,2,5,7,5,5
User760,10,1,9,5,3,1,1,6,8,1
User761,1,4,1,7,10,8,7,6,3,2
User762,8,3,6,7,8,9,10,10,6,5
User763,10,4,10,6,6,6,2,1,4,10
User764,4,3,2,4,1,3,2,5,1,2
User765,10,8,6,9,9,3,8,10,3,2
User766,8,5,6,1,7,7,8,8,9,4
User767,2,7,8,3,10,4,9,2,8,10
User768,2,7,9,6,1,1,3,1,2,10
User769,2,10,7,4,8,1,9,6,9,5
User770,3,1,7,6,5,7,4,7,3,7
User771,6,3,2,1,2,8,8,9,2,3
User772,6,7,2,6,8,3,4,6,8,4
User773,5,9,6,5,10,8,4,5,9,3
User774,7,6,3,3,8,3,5,2,1,9
User775,4,9,7,10,2,4,4,7,10,9
User776,4,6,7,4,7,3,2,3,9,8
User777,6,2,2,6,2,10,8,10,9,1
User778,2,4,1,5,3,2,3,8,7,7
User779,4,5,4,8,9,3,5,1,6,5
User780,3,1,4,8,2,6,1,8,4,9
User781,10,10,6,4,6,9,4,6,2,10
User782,8,2,4,1,1,5,7,1,6,4
User783,5,4,7,9,8,1,4,8,5,5
User784,7,4,4,1,6,7,1,7,10,7
User785,7,2,8,7,1,3,1,9,1,3
User786,6,8,4,6,2,8,7,4,8,1
User787,5,8,3,1,10,10,5,6,7,2
User788,10,3,1,8,8,10,5,6,7,9
User789,2,3,9,3,10,8,8,2,10,1
User790,1,9,5,9,1,6,2,5,3,2
User791,8,7,1,1,7,3,4,5,2,9
User792,5,2,10,6,3,9,5,3,6,9
User793,6,6,7,10,5,3,1,1,2,7
User794,5,5,3,2,2,2,3,2,2,3
User795,6,3,1,7,9,3,2,5,8,1
User796,2,3,1,6,5,5,1,9,7,6
User797,7,2,9,5,4,1,10,3,7,5
User798,1,3,7,3,8,5,1,1,1,3
User799,8,10,4,3,9,9,9,3,2,9
User800,6,8,6,9,1,2,8,8,7,1
User801,1,8,2,8,9,7,3,1,6,6
User802,3,4,7,3,9,6,1,9,9,9
User803,9,7,2,3,1,8,3,6,10,5
User804,7,5,5,4,5,8,8,6,9,4
User805,8,9,10,2,7,6,6,6,1,8
User806,4,8,7,8,10,1,2,6,5,7
User807,5,7,10,9,3,8,8,3,1,8
User808,2,8,7,7,7,8,5,6,8,2
User809,3,6,6,3,6,2,5,7,2,2
User810,8,8,10,8,2,5,1,7,10,6
User811,3,9,10,1,9,4,2,1,9,1
User812,1,8,2,4,10,4,1,6,1,1
User813,10,6,8,10,2,7,1,8,5,8
User814,9,6,1,3,10,8,1,8,4,6
User815,9,8,3,7,6,4,3,9,4,10
User816,7,5,8,9,7,7,1,2,9,1
User817,6,6,2,6,7,6,7,8,6,6
User818,3,10,3,4,10,5,2,4,9,8
User819,4,7,1,9,7,8,3,5,9,10
User820,5,2,3,2,8,2,7,3,8,9
User821,7,6,2,7,2,6,7,6,7,2
User822,4,4,10,3,4,2,8,3,4,4
User823,10,3,3,4,3,6,4,2,6,9
User824,9,9,3,10,3,3,6,8,10,10
User825,6,1,3,9,2,5,10,6,4,8
User826,8,3,6,7,8,9,6,2,6,4
User827,5,7,7,5,7,5,2,7,2,3
User828,9,3,2,2,10,4,9,7,2,6
User829,5,8,5,5,3,2,8,6,10,2
User830,5,1,6,6,8,10,2,5,1,6
User831,7,8,4,7,9,4,1,5,6,7
User832,5,5,4,3,4,10,1,9,6,3
User833,7,7,2,4,8,9,5,3,9,8
User834,8,1,2,10,1,2,1,7,3,2
User835,7,10,8,1,5,5,3,3,7,9
User836,1,1,4,5,2,3,5,8,1,1
User837,3,6,3,7,3,5,9,10,4,9
User838,3,5,6,3,4,10,10,8,6,8
User839,3,2,9,4,1,2,5,8,5,7
User840,1,2,10,4,9,3,9,5,5,1
User841,2,3,7,2,4,3,7,9,3,1
User842,7,2,5,1,1,6,1,5,9,4
User843,8,8,10,3,10,2,9,7,4,2
User844,10,7,5,4,10,5,5,4,9,9
User845,9,9,6,3,4,8,10,2,3,2
User846,4,4,10,8,9,2,8,10,4,1
User847,3,1,6,10,1,2,7,2,3,1
User848,1,6,6,7,3,9,10,6,9,2
User849,5,4,5,7,2,4,4,4,9,4
User850,5,5,3,5,3,9,8,2,8,9
User851,9,10,7,2,5,5,10,10,9,10
User852,3,8,10,6,7,6,6,3,2,7
User853,10,5,6,10,6,1,1,4,5,3
User854,9,6,1,2,1,2,2,6,3,1
User855,8,9,1,5,9,3,9,4,5,1
User856,7,7,5,3,2,5,8,2,2,2
User857,4,9,8,3,8,10,9,5,1,6
User858,5,1,9,8,3,4,5,3,7,10
User859,3,6,3,1,1,7,1,8,2,9
User860,3,5,6,8,10,5,5,7,1,4
User861,2,4,4,3,1,9,4,7,9,10
User862,1,8,7,5,8,6,4,3,5,5
User863,6,8,2,4,2,7,6,1,1,7
User864,6,7,2,1,5,9,10,1,7,6
User865,2,2,6,4,8,7,8,8,6,9
User866,8,5,9,1,2,2,1,2,7,3
User867,4,10,5,2,5,9,9,1,10,6
User868,1,7,8,4,4,10,5,3,1,1
User869,3,9,10,8,9,4,3,3,1,7
User870,1,3,6,1,8,8,8,2,2,8
User871,4,10,3,2,1,2,5,8,3,10
User872,9,3,10,2,10,9,9,4,5,3
User873,6,2,8,7,9,9,10,4,10,1
User874,2,6,1,5,1,7,8,3,8,5
User875,1,9,3,7,6,2,1,5,7,7
User876,6,9,1,5,6,8,3,5,6,3
User877,4,10,8,8,8,7,9,8,1,4
User878,2,7,1,6,7,5,2,5,10,1
User879,2,1,2,10,1,8,6,9,10,6
User880,7,10,3,9,10,8,8,7,9,4
User881,1,4,6,6,6,3,10,6,1,3
User882,1,4,2,2,5,4,2,2,4,6
User883,7,6,1,9,8,4,7,8,1,4
User884,5,2,1,7,8,10,5,2,8,7
User885,4,7,5,4,6,2,7,5,5,3
User886,8,6,5,1,9,10,6,3,1,10
User887,7,6,10,4,4,6,8,4,3,10
User888,2,4,3,5,10,1,4,9,1,4
User889,9,9,6,8,3,6,9,5,9,7
User890,9,9,3,1,3,7,1,5,3,2
User891,3,5,5,9,4,6,8,5,10,2
User892,9,2,6,9,6,5,4,7,9,9
User893,10,9,4,1,2,4,5,4,10,7
User894,4,9,10,7,7,2,6,6,1,5
User895,8,5,10,4,7,5,5,2,2,4
User896,1,10,5,4,6,6,8,7,9,9
User897,9,9,1,3,1,6,3,5,8,4
User898,5,1,9,1,4,2,8,1,10,9
User899,1,5,6,2,5,4,7,9,5,1
User900,6,5,2,7,8,10,6,9,9,10
User901,6,4,2,10,9,3,5,7,2,8
User902,1,7,10,3,5,3,4,7,6,9
User903,8,10,4,7,4,1,3,1,10,10
User904,7,10,9,10,5,7,5,8,4,2
User905,9,10,6,3,6,9,5,1,2,10
User906,9,6,4,9,7,7,5,7,2,10
User907,9,9,3,3,9,3,1,9,9,2
User908,7,3,10,10,10,1,5,4,6,6
User909,6,2,3,8,1,2,3,9,7,9
User910,7,2,1,5,3,10,7,2,5,4
User911,9,6,10,3,3,6,10,3,3,7
User912,9,6,5,4,3,7,6,8,3,9
User913,2,4,10,6,3,2,9,1,9,1
User914,8,2,8,6,5,4,6,1,6,10
User915,10,5,10,4,9,3,10,9,7,1
User916,6,2,2,4,10,7,10,3,5,2
User917,5,7,8,8,9,5,8,3,3,5
User918,10,6,5,5,5,5,3,4,1,10
User919,2,5,3,4,1,6,1,2,7,3
User920,4,7,8,7,8,8,7,9,10,3
User921,3,9,5,9,4,10,6,10,4,1
User922,9,10,6,6,4,10,10,10,9,9
User923,4,4,10,7,2,6,7,9,10,2
User924,6,10,1,9,2,2,3,8,3,2
User925,10,1,2,9,3,5,10,3,8,4
User926,8,10,9,3,2,1,6,10,3,5
User927,8,9,2,5,1,6,10,7,3,7
User928,1,9,1,4,9,5,4,3,2,10
User929,8,8,5,5,2,10,3,1,8,2
User930,1,2,2,8,10,6,10,7,2,9
User931,5,4,6,3,3,8,6,9,1,1
User932,4,9,10,9,10,4,10,8,8,2
User933,2,1,6,6,5,7,2,10,9,6
User934,4,6,9,6,8,2,8,8,9,5
User935,3,5,6,2,9,1,10,9,7,10
User936,9,7,9,4,6,2,6,2,8,7
User937,2,6,9,3,5,8,8,10,6,4
User938,10,6,8,8,5,1,10,7,2,2
User939,7,6,6,5,2,2,2,10,10,7
User940,8,6,3,5,2,1,2,10,4,9
User941,10,2,5,6,10,2,5,7,10,1
User942,7,1,5,5,5,6,6,1,5,7
User943,5,6,10,4,3,1,8,6,10,4
User944,1,6,1,5,5,10,7,2,1,9
User945,3,8,5,1,1,9,1,9,6,6
User946,3,7,8,7,5,8,10,7,5,1
User947,4,6,5,5,1,2,4,10,9,4
User948,3,6,8,8,9,3,1,7,4,7
User949,6,6,3,2,7,2,7,9,2,9
User950,4,4,4,4,9,8,3,6,2,8
User951,9,2,9,4,2,5,4,9,3,9
User952,3,8,5,8,9,10,10,1,1,9
User953,5,2,10,7,7,10,2,1,7,6
User954,4,10,3,1,1,10,3,8,7,1
User955,7,10,6,1,6,7,2,4,7,5
User956,4,1,8,2,6,8,7,3,2,2
User957,1,8,4,6,2,3,8,8,4,7
User958,8,9,5,3,9,7,6,9,1,3
User959,7,1,10,10,7,4,8,3,10,4
User960,10,2,8,7,8,4,2,8,3,9
User961,6,4,7,7,5,2,5,4,4,7
User962,9,4,6,1,6,10,10,2,6,5
User963,8,8,3,5,4,1,7,9,2,9
User964,3,1,3,8,5,2,7,4,8,4
User965,10,2,3,6,4,9,8,6,5,6
User966,8,5,8,6,6,1,1,2,3,7
User967,7,3,6,2,8,2,9,3,7,9
User968,8,3,10,1,1,2,2,2,8,6
User969,3,7,9,6,7,9,1,3,8,6
User970,6,10,7,1,7,9,4,1,8,5
User971,5,1,7,8,10,3,9,6,3,8
User972,2,3,3,4,6,4,6,10,4,1
User973,10,7,1,10,2,5,1,6,6,5
User974,10,8,4,1,2,9,8,7,6,4
User975,4,5,6,1,4,3,5,10,2,2
User976,4,5,9,5,1,5,2,8,8,7
User977,5,6,3,7,9,3,8,5,1,8
User978,10,3,8,7,10,8,1,9,10,4
User979,7,3,9,1,9,1,5,10,5,6
User980,4,5,2,4,5,8,8,4,8,6
User981,7,4,8,1,9,9,3,5,10,5
User982,9,1,3,5,9,6,7,6,4,3
User983,8,8,9,10,7,3,2,1,7,6
User984,2,4,2,2,9,8,2,2,5,7
User985,10,2,5,6,4,6,10,6,5,10
User986,4,8,4,2,8,3,9,5,6,2
User987,3,5,1,5,8,4,1,7,5,1
User988,8,1,7,1,9,3,4,2,2,8
User989,9,10,6,6,10,2,7,8,5,1
User990,10,2,6,6,9,2,3,5,9,1
User991,6,2,5,5,8,4,6,7,2,1
User992,10,9,1,9,3,10,6,3,2,3
User993,2,7,7,7,10,6,3,8,3,5
User994,9,2,5,7,1,1,9,7,10,10
User995,10,3,7,3,2,2,4,6,8,2
User996,8,7,1,3,2,5,5,8,5,3
User997,8,10,2,1,2,4,5,2,8,9
User998,7,1,10,9,8,5,1,2,1,10
User999,6,3,3,9,5,4,6,8,2,4
User1000,3,6,2,2,2,10,3,5,8,1
User1001,2,10,8,7,6,3,4,7,5,5
User1002,3,10,8,1,5,5,10,1,7,7
User1003,7,9,7,5,6,3,2,1,3,3
User1004,7,10,6,10,3,3,6,4,2,7
User1005,3,2,6,5,1,9,4,4,7,3
User1006,6,9,8,7,1,5,1,3,2,9
User1007,4,9,8,1,10,3,3,3,3,7
User1008,8,5,1,3,6,1,4,2,7,6
User1009,6,2,7,6,2,7,10,3,5,3
User1010,6,8,7,2,9,4,4,3,3,3
User1011,10,7,9,4,6,6,4,10,2,3
User1012,4,1,10,7,10,1,4,8,9,5
User1013,3,3,6,2,10,9,1,5,6,5
User1014,4,9,10,5,4,2,7,3,7,6
User1015,7,5,7,7,2,5,1,10,5,10
User1016,5,2,7,6,6,9,5,2,7,4
User1017,5,3,1,7,9,1,4,5,10,3
User1018,6,2,3,6,6,7,2,6,1,2
User1019,3,5,5,8,7,1,10,7,5,6
User1020,3,10,10,2,2,3,8,7,7,9
User1021,2,1,8,3,2,10,2,7,10,8
User1022,10,7,8,1,8,9,1,3,4,9
User1023,8,7,5,3,9,2,5,9,4,10
User1024,1,2,2,3,10,1,3,5,4,5
User1025,6,9,5,5,4,6,4,10,2,10
User1026,7,6,3,2,2,6,2,8,4,10
User1027,6,3,3,10,6,5,10,10,6,9
User1028,8,6,7,2,10,8,10,2,10,2
User1029,9,5,9,7,4,9,7,4,4,4
User1030,8,8,5,5,3,1,7,4,4,9
User1031,7,8,5,2,6,4,3,3,6,2
User1032,1,3,1,8,1,2,2,3,8,2
User1033,4,5,10,1,6,2,7,9,3,5
User1034,7,6,3,5,8,5,7,7,6,9
User1035,2,3,7,7,3,5,7,4,10,9
User1036,10,2,1,10,8,8,9,10,10,5
User1037,3,2,8,10,7,4,9,8,1,1
User1038,1,6,3,2,8,3,6,3,4,10
User1039,2,1,1,6,9,1,7,1,4,3
User1040,8,7,6,7,6,2,7,6,6,4
User1041,2,6,1,6,2,5,1,6,5,4
User1042,7,8,4,3,1,5,4,5,4,1
User1043,4,8,2,4,5,4,8,7,2,3
User1044,1,1,2,10,8,1,6,10,9,2
User1045,8,10,9,10,2,7,5,6,1,9
User1046,3,6,2,7,3,10,10,9,4,10
User1047,2,1,9,5,10,9,5,10,7,2
User1048,5,5,8,3,4,5,8,4,10,4
User1049,8,8,9,4,10,10,8,4,1,5
User1050,6,10,6,4,9,9,6,4,10,8
User1051,3,9,2,7,1,3,9,10,2,2
User1052,2,4,5,1,10,7,9,9,2,2
User1053,10,7,7,1,5,6,6,6,7,2
User1054,4,6,5,2,4,8,10,3,2,7
User1055,6,10,1,8,5,1,3,4,5,10
User1056,2,4,6,5,2,9,7,3,1,6
User1057,2,2,10,2,1,6,7,1,9,9
User1058,8,7,2,10,4,10,4,1,9,6
User1059,8,9,4,3,8,8,4,7,3,6
User1060,1,10,3,1,10,9,2,1,10,2
User1061,2,5,9,5,8,1,1,10,8,10
User1062,4,3,2,3,2,4,2,2,10,5
User1063,5,7,10,8,10,2,5,6,6,7
User1064,1,2,9,2,5,6,8,1,2,4
User1065,2,5,9,3,9,2,9,2,8,8
User1066,9,6,8,3,7,8,7,10,7,1
User1067,3,7,7,6,9,1,9,3,2,10
User1068,8,2,4,7,3,2,8,7,9,10
User1069,10,7,9,8,2,2,4,5,4,8
User1070,4,10,2,2,6,4,8,10,10,1
User1071,4,7,1,7,8,5,2,8,4,5
User1072,10,4,5,2,6,9,2,8,8,2
User1073,8,1,10,5,8,4,5,5,10,6
User1074,3,7,4,1,6,3,2,7,6,10
User1075,3,6,2,9,3,7,9,8,8,9
User1076,8,3,8,9,5,9,6,1,5,5
User1077,10,2,1,7,8,8,6,4,8,10
User1078,2,5,5,8,2,2,9,5,3,6
User1079,1,1,1,1,8,7,3,10,3,1
User1080,8,8,3,2,6,3,3,1,3,2
User1081,4,2,8,3,5,2,9,1,7,7
User1082,5,8,9,7,1,10,7,5,6,4
User1083,5,4,7,3,8,6,2,10,7,6
User1084,1,10,10,1,2,6,10,5,3,5
User1085,8,5,6,7,8,3,7,6,8,2
User1086,5,10,6,3,2,1,4,3,10,7
User1087,9,8,1,6,7,8,8,1,7,2
User1088,7,5,5,8,4,8,3,9,5,7
User1089,9,2,3,5,2,2,10,5,5,2
User1090,6,3,1,10,3,3,7,10,10,10
User1091,5,8,6,10,4,4,3,9,2,9
User1092,5,4,8,6,6,10,5,4,4,1
User1093,6,10,8,8,6,7,8,1,1,1
User1094,8,9,10,7,1,6,4,9,6,9
User1095,10,1,6,9,1,8,8,5,1,2
User1096,3,2,1,9,1,10,3,3,4,5
User1097,7,5,5,2,10,4,6,10,9,9
User1098,1,3,3,10,3,10,6,5,6,1
User1099,3,3,9,4,10,4,4,3,8,6
User1100,7,9,7,5,4,4,8,5,9,5
User1101,8,6,9,10,6,6,6,5,10,4
User1102,8,2,5,9,4,7,6,2,5,4
User1103,9,8,2,8,8,8,5,9,1,9
User1104,1,2,8,4,10,5,9,1,8,10
User1105,8,5,6,1,10,8,5,4,8,2
User1106,7,7,7,9,4,6,3,5,9,7
User1107,10,5,4,8,3,3,5,5,2,10
User1108,3,4,7,4,6,3,3,1,8,4
User1109,2,9,4,1,8,2,4,10,10,7
User1110,10,3,1,4,2,7,6,1,1,10
User1111,2,9,6,2,4,10,8,9,2,1
User1112,6,8,9,3,4,8,2,9,2,1
User1113,4,4,3,2,2,6,2,6,4,7
User1114,2,8,3,5,3,3,9,4,9,2
User1115,6,8,3,5,8,8,4,3,1,8
User1116,10,9,2,10,8,9,5,5,10,4
User1117,10,8,6,4,9,9,7,9,7,8
User1118,1,3,3,5,10,8,6,2,2,8
User1119,2,5,1,1,4,8,3,5,2,1
User1120,2,5,7,1,8,4,10,7,3,8
User1121,10,10,8,4,8,10,7,2,9,8
User1122,4,10,6,6,2,6,3,7,8,10
User1123,8,6,1,3,1,10,8,5,1,5
User1124,4,7,3,2,2,8,6,1,7,3
User1125,3,2,3,2,9,6,8,5,1,9
User1126,1,2,1,7,5,8,2,3,9,9
User1127,1,8,2,3,1,2,10,10,7,3
User1128,8,3,4,10,1,3,2,9,2,6
User1129,2,2,1,6,4,10,8,7,10,8
User1130,5,10,8,3,8,2,3,2,9,3
User1131,4,10,7,3,6,7,4,4,5,9
User1132,10,7,2,4,8,2,4,7,9,6
User1133,8,8,1,9,1,1,3,7,9,7
User1134,4,8,8,2,5,1,1,8,4,8
User1135,4,1,5,8,7,7,4,2,7,2
User1136,7,5,3,6,9,4,8,4,9,1
User1137,6,3,9,4,2,3,7,7,1,4
User1138,2,4,1,7,1,5,2,10,5,1
User1139,9,8,3,7,2,10,8,7,2,9
User1140,9,1,3,7,6,4,9,2,4,3
User1141,8,5,3,8,4,6,10,3,1,1
User1142,3,10,10,1,6,5,5,4,5,9
User1143,6,8,4,8,2,2,3,3,6,1
User1144,1,10,10,6,10,3,9,10,8,6
User1145,6,7,3,4,9,5,7,6,8,6
User1146,4,1,10,9,9,2,9,8,9,2
User1147,4,9,6,7,9,4,4,10,3,5
User1148,4,6,2,1,7,7,7,6,9,5
User1149,8,1,2,7,9,4,4,5,1,3
User1150,2,5,1,9,3,10,1,2,2,10
User1151,1,6,10,6,4,10,8,7,4,8
User1152,4,4,3,6,3,4,3,9,1,1
User1153,2,7,3,4,9,5,8,8,8,9
User1154,10,4,2,1,10,1,9,7,5,8
User1155,5,2,1,9,8,2,5,5,10,5
User1156,4,9,9,8,8,9,10,4,5,7
User1157,9,1,1,2,1,5,1,6,10,7
User1158,7,5,4,4,7,9,2,8,3,6
User1159,4,3,10,10,3,3,3,7,8,5
User1160,6,10,10,5,8,3,1,9,2,8
User1161,2,9,7,8,8,8,3,1,1,6
User1162,4,6,9,7,7,7,8,4,8,9
User1163,1,6,4,9,8,2,7,6,3,6
User1164,5,9,8,9,3,4,9,5,1,1
User1165,4,2,5,8,4,10,4,1,5,6
User1166,4,1,9,10,10,3,3,10,9,5
User1167,8,2,8,5,2,6,10,5,7,10
User1168,2,4,9,9,10,8,3,5,5,3
User1169,4,10,6,6,6,10,9,6,10,2
User1170,1,7,4,2,10,6,6,5,8,1
User1171,6,4,7,9,7,3,4,3,9,1
User1172,8,8,7,9,4,9,5,4,6,5
User1173,9,4,9,4,2,7,2,8,8,9
User1174,2,10,2,9,3,7,8,1,1,2
User1175,3,1,9,2,7,10,9,1,10,1
User1176,4,3,8,10,9,2,9,4,4,7
User1177,3,7,4,2,2,7,2,5,10,3
User1178,2,3,1,7,3,7,7,9,8,8
User1179,7,8,1,5,10,4,1,6,3,3
User1180,4,9,8,10,8,8,5,8,3,8
User1181,7,3,7,9,2,3,9,1,9,4
User1182,6,5,8,3,6,9,3,5,6,10
User1183,7,4,1,4,3,4,9,9,5,10
User1184,6,10,4,7,5,3,4,2,5,8
User1185,7,2,8,7,8,10,1,9,8,5
User1186,3,7,2,9,1,10,2,8,8,9
User1187,8,10,3,1,7,4,2,9,6,2
User1188,8,2,3,2,7,1,6,8,8,9
User1189,7,5,1,6,10,6,7,5,7,9
User1190,3,5,7,2,10,9,7,3,9,5
User1191,3,5,4,5,1,9,4,10,7,8
User1192,2,8,1,8,9,8,5,5,1,3
User1193,10,9,9,2,1,9,4,7,3,2
User1194,8,8,9,9,1,6,5,9,6,5
User1195,4,9,1,4,1,5,10,8,9,2
User1196,6,7,7,1,9,3,2,10,6,5
User1197,5,3,8,5,1,8,1,1,6,10
User1198,5,2,5,9,5,6,6,8,9,8
User1199,3,6,7,9,7,3,2,1,7,8
User1200,4,1,1,6,5,5,7,10,8,9
